"datetime","thing_id","value"
2023-08-18 16:05:12.319 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.83
2023-08-18 16:06:30.109 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.75
2023-08-18 16:08:34.181 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.87
2023-08-18 17:43:06.573 +0700,"716dcd76-3e57-4614-ace2-16d98be960fd",34.54
2023-08-18 17:44:49.575 +0700,"716dcd76-3e57-4614-ace2-16d98be960fd",34.87
2023-08-18 17:46:04.777 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,34.58
2023-08-18 18:18:16.952 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.0
2023-08-18 18:21:03.810 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.3
2023-08-18 18:21:04.369 +0700,d8ef6363-1757-4573-8b12-32781658b999,36.59
2023-08-18 18:29:59.422 +0700,d8ef6363-1757-4573-8b12-32781658b999,36.23
2023-08-18 18:30:25.311 +0700,d8ef6363-1757-4573-8b12-32781658b999,36.23
2023-08-18 18:30:41.786 +0700,d8ef6363-1757-4573-8b12-32781658b999,36.24
2023-08-18 18:32:44.283 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",36.62
2023-08-18 18:35:02.744 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,36.42
2023-08-18 18:35:11.690 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,36.44
2023-08-18 18:35:13.108 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,36.53
2023-08-18 18:39:03.407 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,36.63
2023-08-18 18:39:20.932 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.42
2023-08-18 18:39:21.915 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,36.63
2023-08-18 18:39:22.985 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",38.75
2023-08-18 18:39:27.423 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.42
2023-08-18 18:39:29.265 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.42
2023-08-18 18:40:31.743 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",38.08
2023-08-18 18:45:06.443 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,36.99
2023-08-18 18:45:06.825 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",36.26
2023-08-18 18:47:43.838 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,37.06
